"COURSE","GRADE","GPAO","HIGH_SCHOOL_GPA","GENDER","UR_STUDENT_OF_COLOR","FIRST_GENERATION","LOW_INCOME","LETTER_GRADE","LETTER_GRADE_CATEGORY","HIGH_SCHOOL_GPA_CATEGORY","GPAO_LETTER_GRADE","GPAO_LETTER_GRADE_CATEGORY","GRADE_ANOMOLY"
"Upper Bio",1.81409197085421,3.95696959583668,3.94151870307978,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-2.14287762498247
"Upper Bio",2.94153110093553,3.33917394301523,3.74434559296385,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.3976428420797
"Upper Bio",3.34688284590822,2.9524143870575,3.75298280341351,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.39446845885072
"Upper Bio",2.92156952183785,3.47356147228608,3.92693550603543,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.55199195044823
"Upper Bio",1.95569129959711,3.31359147293314,3.7356974599256,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.35790017333603
"Upper Bio",3.00809757675882,3.44606961378974,3.9535696457882,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.43797203703092
"Upper Bio",3.50469004687847,3.36224995038405,3.99892220289242,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.14244009649442
"Upper Bio",3.2660571650573,2.84554022840738,3.74667580862013,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.42051693664992
"Upper Bio",2.62436108963068,3.81574322992137,3.80020601026102,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.19138214029069
"Upper Bio",3.61423770189442,3.18271183631771,3.5596363276334,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.43152586557671
"Upper Bio",3.94163404948585,2.76484475815888,3.59459572048418,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",1.17678929132697
"Upper Bio",3.33547133156082,3.63156028797643,3.98395668943603,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.29608895641561
"Upper Bio",3.62361288231661,3.43670795618808,3.7358258397928,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.18690492612853
"Upper Bio",3.5589335968791,3.34400781931536,3.8371967487659,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.21492577756374
"Upper Bio",1.89944713255957,3.11385845139681,3.75205398062158,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.21441131883724
"Upper Bio",2.6199863215129,3.65579113915022,3.7038739509239,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.03580481763732
"Upper Bio",3.02769617735257,2.99409950627726,4.00104997667362,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.0335966710753102
"Upper Bio",2.95475518305511,3.65970539666633,3.05582312865961,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.70495021361122
"Upper Bio",3.20798321420979,3.46373660222211,3.89771116858555,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.25575338801232
"Upper Bio",3.65549458411045,3.22005525296591,3.71647775033305,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.43543933114454
"Upper Bio",3.21248741958594,2.73025937608162,3.61379538257647,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.48222804350432
"Upper Bio",2.71523016552111,3.76305957091988,3.85476274430199,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-1.04782940539877
"Upper Bio",2.60665335950735,3.63644671610318,3.37942763691943,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.02979335659583
"Upper Bio",3.90813533203704,3.06804809584054,3.66890353782211,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.8400872361965
"Upper Bio",3.88823114501205,3.90881106965382,3.77726064541149,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","A","A or B",-0.0205799246417699
"Upper Bio",3.62500769718552,3.31944686029805,3.35234850381381,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.30556083688747
"Upper Bio",3.71805615998426,3.64548614272315,3.54202587833363,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.0725700172611097
"Upper Bio",3.85390143091883,3.28975614117589,4.00066072888265,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.56414528974294
"Upper Bio",3.34411222799483,3.49686480386283,3.91720967408596,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.152752575868
"Upper Bio",3.54979329630127,3.7046141086751,3.8972900254229,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-0.15482081237383
"Upper Bio",3.75107479994999,3.5236455309012,3.63466414744011,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.22742926904879
"Upper Bio",2.40728323641536,3.84939213374037,3.89085821540383,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.44210889732501
"Upper Bio",3.80770196252838,3.43674733297353,3.84253573726929,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.37095462955485
"Upper Bio",2.35630910613782,3.10469679224837,3.22778508863391,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.74838768611055
"Upper Bio",2.75159379655718,2.77738136319045,3.71351506667044,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.0257875666332699
"Upper Bio",3.18422729038396,3.17250324461778,3.81017704263742,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.0117240457661798
"Upper Bio",1.67560608963771,3.86486875679461,3.51776806623994,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","A","A or B",-2.1892626671569
"Upper Bio",3.09727689732458,3.54443965911104,3.71252413480251,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.44716276178646
"Upper Bio",3.40473322261861,3.42650199386659,3.92437564091991,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.0217687712479799
"Upper Bio",3.56929697038888,3.46176648929426,3.94010854933051,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.10753048109462
"Upper Bio",3.63424125170307,3.32803567501409,3.49640741181372,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.30620557668898
"Upper Bio",3.17186059381042,2.99667790075376,3.79110142687332,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.17518269305666
"Upper Bio",2.7116067029902,3.54741874702247,3.91449914505835,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.83581204403227
"Upper Bio",2.92157671716808,3.86109660819382,3.84550469464648,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-0.93951989102574
"Upper Bio",3.86651480781662,3.60574152473932,3.91128378637785,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.2607732830773
"Upper Bio",3.77399628629014,3.70287229993141,3.82770417864527,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","A","A or B",0.0711239863587299
"Upper Bio",2.93136018846612,3.2347145818878,3.50362884073615,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.30335439342168
"Upper Bio",3.38164209417731,3.43385907339009,3.97748403874623,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.0522169792127798
"Upper Bio",3.58186355238587,2.99805840585481,3.90018036214502,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.58380514653106
"Upper Bio",3.47014452408587,2.09947372706236,3.84013508786549,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.37067079702351
"Upper Bio",3.94219065783806,2.9847137788764,3.82577586335238,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.95747687896166
"Upper Bio",2.45526031531354,3.87353748521658,3.93252707859329,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.41827716990304
"Upper Bio",1.66968358185127,3.79932453706218,3.6219779852338,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","A","A or B",-2.12964095521091
"Upper Bio",2.22905858184331,3.49666104059387,3.66210817817562,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.26760245875056
"Upper Bio",2.03574021624614,3.84276960583497,3.88215559613341,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.80702938958883
"Upper Bio",3.05594681714124,3.1304667921788,3.81522673295758,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.07451997503756
"Upper Bio",3.29550851060311,3.54302586579733,3.76674216596785,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.24751735519422
"Upper Bio",3.34059918092554,3.4968090822732,3.92012187310549,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.15620990134766
"Upper Bio",3.17056558279525,3.37600299877291,4.00941848745508,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.20543741597766
"Upper Bio",2.2471289786096,3.75781165537459,3.96298878398638,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","A","A or B",-1.51068267676499
"Upper Bio",3.08450826136411,3.7462110373512,3.87717110301478,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","A","A or B",-0.66170277598709
"Upper Bio",3.78241756913863,3.82284226756418,3.9457759738107,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","A","A or B",-0.0404246984255501
"Upper Bio",2.85126276622473,2.47146349012729,3.90456028296115,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","C","C",0.37979927609744
"Upper Bio",3.58546020081034,3.81220620308962,3.84035139247833,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","A","A or B",-0.22674600227928
"Upper Bio",2.98836572545053,3.66367619108393,3.98503975276549,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.6753104656334
"Upper Bio",1.88253351246734,3.18554409545091,3.88707380174467,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-1.30301058298357
"Upper Bio",1.34358499592776,3.88752993807894,3.86507869556707,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","A","A or B",-2.54394494215118
"Upper Bio",3.25754317310756,3.72113017943644,3.94852051048596,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","A","A or B",-0.46358700632888
"Upper Bio",3.45124844650643,2.86551267956515,3.83280388097219,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",0.58573576694128
"Upper Bio",2.72697356254436,3.580878289016,3.91091361753743,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.85390472647164
"Upper Bio",2.32925613094387,2.92082073215126,3.9690567152714,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-0.59156460120739
"Upper Bio",1.63923247208572,3.03005106380969,3.98051023995035,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","B","A or B",-1.39081859172397
"Upper Bio",3.72844784556875,3.76431347280175,3.90405621031815,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","A","A or B",-0.035865627233
"Upper Bio",3.42377386319007,3.1151522403224,3.73478443860783,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",0.30862162286767
"Upper Bio",3.72479615953059,3.65263439892981,3.96965373868685,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","B","A or B",0.0721617606007801
"Upper Bio",2.43999737298666,3.71853692763892,3.99586933516758,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","A","A or B",-1.27853955465226
"Upper Bio",2.80835605392038,3.17227154549119,3.92292036286595,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.36391549157081
"Upper Bio",2.6548743645597,3.82218406590474,3.91634073725466,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","A","A or B",-1.16730970134504
"Upper Bio",2.82661597515893,3.98071142125825,3.89170432615665,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","A","A or B",-1.15409544609932
"Upper Bio",2.12255737442239,2.92593950496396,3.87425428430287,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.80338213054157
"Upper Bio",3.23537634661381,2.72980172658754,3.90147024701446,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.50557462002627
"Upper Bio",1.91037350817078,2.90513479720327,3.95312687115495,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.99476128903249
"Upper Bio",2.1580220267217,2.44720880325842,3.73758924943553,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","C","C",-0.28918677653672
"Upper Bio",3.5604100963006,2.04396095796836,3.9244232758959,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.51644913833224
"Upper Bio",3.43787083930676,3.28523545970578,3.95461300686998,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.15263537960098
"Upper Bio",3.56380273851723,2.99901505508335,3.91576192868205,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.56478768343388
"Upper Bio",1.83361306993798,2.73314012215711,3.85958760070802,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.89952705221913
"Upper Bio",2.64741411285846,3.81683275204621,3.92029605329408,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.16941863918775
"Upper Bio",3.66698437857869,2.36749335147542,3.95278790485302,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.29949102710327
"Upper Bio",3.10494049613395,2.55741700353089,3.90679221294036,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.54752349260306
"Upper Bio",1.96280824393701,2.8839406562708,3.81637924623864,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.92113241233379
"Upper Bio",3.34892092003995,2.03658838974762,3.9128369289439,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.31233253029233
"Upper Bio",3.61910944328639,3.09147472109644,3.89884960150402,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.52763472218995
"Upper Bio",2.84810020746738,2.58153544404326,3.55487878247926,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","C","C",0.26656476342412
"Upper Bio",1.1324752692479,3.48814210686121,3.99287558294438,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","B","A or B",-2.35566683761331
"Upper Bio",1.32768714641796,2.39868908417042,3.62161462450268,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","Below 3.7","C","C",-1.07100193775246
"Upper Bio",2.50532983032587,3.20587353921551,2.48587232038175,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","B","A or B",-0.70054370888964
"Upper Bio",3.38941675755823,3.8550953795938,3.24625189137653,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","A","A or B",-0.46567862203557
"Upper Bio",2.08631313168946,2.93015111905948,2.82553766930396,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","B","A or B",-0.84383798737002
"Upper Bio",2.62024720164835,3.9247544781592,2.74556587134547,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","A","A or B",-1.30450727651085
"Upper Bio",3.14171075386745,1.21677661676754,3.72045254642063,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","D","D or F",1.92493413709991
"Upper Bio",1.19663792520069,3.11305620653843,3.83267701418423,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","B","A or B",-1.91641828133774
"Upper Bio",3.01335412288801,2.58699677697703,2.35666432260462,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","C","C",0.42635734591098
"Upper Bio",3.86490059431571,2.64047490809153,3.97001447129959,"Male","Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","C","C",1.22442568622418
"Upper Bio",2.5148735540598,3.41650602784609,3.0720347864734,"Male","Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-0.90163247378629
"Upper Bio",0.808269528619475,3.19678910378465,2.1660957575575,"Male","Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.38851957516518
"Upper Bio",2.81567150535,2.61596398173479,3.53957906172497,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","C","C",0.19970752361521
"Upper Bio",3.353267331048,3.28891554890749,3.64099964324015,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","B","A or B",0.06435178214051
"Upper Bio",3.65892377113927,3.46999707483046,3.59396699028012,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","B","A or B",0.18892669630881
"Upper Bio",2.92901933090057,2.68631186498334,3.3849763478357,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","C","C",0.24270746591723
"Upper Bio",3.13419970724113,2.36531014605528,3.25041013868448,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","C","C",0.76888956118585
"Upper Bio",3.06774373257626,1.56465873532714,3.05510454572527,"Male","Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","D","D or F",1.50308499724912
"Upper Bio",2.5347084153387,3.53701551734644,3.84329461150139,"Male","Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-1.00230710200774
"Upper Bio",2.88548519485546,3.33669963745576,3.71097804439746,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.4512144426003
"Upper Bio",2.66942271573476,3.17331767795436,3.68728224481709,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.5038949622196
"Upper Bio",3.41573819338501,3.30628125761606,3.89065442085469,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.10945693576895
"Upper Bio",3.49911007023009,3.19052491947109,3.83929541842266,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.308585150759
"Upper Bio",3.51811045280364,3.48947905015781,3.85440295934648,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.0286314026458299
"Upper Bio",2.79316166993279,3.37966421569812,3.72059544633886,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.58650254576533
"Upper Bio",3.21957744031378,3.352019123175,3.99083984878563,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.13244168286122
"Upper Bio",3.62302477412062,3.21024035037513,3.66029497423043,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.41278442374549
"Upper Bio",2.24228840136976,3.62906524878951,3.76074392479342,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.38677684741975
"Upper Bio",3.62620991808906,3.73994634474344,3.88836173614279,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-0.11373642665438
"Upper Bio",3.82235601797573,3.8760599630626,3.57137157658238,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","Below 3.7","A","A or B",-0.0537039450868702
"Upper Bio",3.34649606988024,3.93477747580678,3.31548837270687,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","A","A or B",-0.58828140592654
"Upper Bio",1.66265967895949,3.80850343819871,3.7465818111006,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","A","A or B",-2.14584375923922
"Upper Bio",3.15155827756348,2.95877788146572,3.87015033860786,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.19278039609776
"Upper Bio",2.32786160121365,2.38167223029213,3.5679019988045,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","C","C",-0.0538106290784799
"Upper Bio",2.75686495653077,2.89625935526088,3.1471474036313,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","B","A or B",-0.13939439873011
"Upper Bio",0.256088762890927,2.58162160355233,2.21233002584661,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","Below 3.7","C","C",-2.3255328406614
"Upper Bio",1.69224156761132,2.5623558582827,2.5742357517753,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-0.87011429067138
"Upper Bio",3.84621282415407,2.33156672084625,3.52947129123103,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","Below 3.7","C","C",1.51464610330782
"Upper Bio",1.61233210736692,3.28378271489896,2.98921219094841,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-1.67145060753204
"Upper Bio",1.42210422790506,2.26034968215904,2.74862821766756,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-0.83824545425398
"Upper Bio",0.946493021488595,3.6603351384653,3.66013970582576,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.7138421169767
"Upper Bio",1.2092064727988,3.49359210235148,2.48983807866527,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.28438562955268
"Upper Bio",2.34218652740819,3.15902233761997,3.08909910877233,"Male","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-0.81683581021178
"Upper Bio",3.51262269983739,3.69524704322144,3.43612697056095,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.18262434338405
"Upper Bio",4.00485706562475,3.5283951570657,3.96345714103035,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.47646190855905
"Upper Bio",3.76522422986157,3.39813869959513,3.9593544896676,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","A","A or B","3.7+","B","A or B",0.36708553026644
"Upper Bio",3.83648935531224,3.01296672205058,2.81031381831699,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","A","A or B","Below 3.7","B","A or B",0.82352263326166
"Upper Bio",3.03565817249839,3.79405243956269,2.96409696282185,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","A","A or B",-0.7583942670643
"Upper Bio",2.05458114486806,3.72447165808048,3.56983088154255,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","A","A or B",-1.66989051321242
"Upper Bio",2.90333033699443,3.40006527645631,2.90777461607393,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.49673493946188
"Upper Bio",3.13888560363309,2.71828709347273,3.88034014481574,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.42059851016036
"Upper Bio",2.84917669332857,2.79938694770885,2.40108996318163,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.0497897456197198
"Upper Bio",2.3462191719557,2.69880065272176,3.46116565491604,"Male","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.35258148076606
"Upper Bio",3.45818961396948,1.35388171680568,3.88790707431036,"Male","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","D","D or F",2.1043078971638
"Upper Bio",2.54340338580754,1.34790928337044,3.16055292186264,"Male","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","D","D or F",1.1954941024371
"Upper Bio",2.56528028389764,3.88071320426385,2.52540210477398,"Male","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","A","A or B",-1.31543292036621
"Upper Bio",3.75998909208539,3.2339011770845,3.34717974491337,"Male","Non-Underrep. Student of Color","First Generation","Low Income","A","A or B","Below 3.7","B","A or B",0.52608791500089
"Upper Bio",2.81300896642372,3.86740008921037,1.98699634508421,"Male","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","A","A or B",-1.05439112278665
"Upper Bio",2.8349686980598,3.83948073834285,3.81963916061433,"Male","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","A","A or B",-1.00451204028305
"Upper Bio",3.55909076549544,3.77252850251069,2.76044017342008,"Male","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","Below 3.7","A","A or B",-0.21343773701525
